년도,월,일,시간,측정지점,소음도,비고
2019,2,24,4,성수동,69.7,
2019,2,24,5,성수동,68.9,
2019,2,24,6,성수동,70.0,
2019,2,24,7,성수동,70.2,
2019,2,24,8,성수동,71.6,
2019,2,24,9,성수동,73.6,
2019,2,24,10,성수동,74.4,
2019,2,24,11,성수동,78.2,
2019,2,24,12,성수동,78.5,
2019,2,24,13,성수동,74.3,
2019,2,24,14,성수동,74.7,
2019,2,24,15,성수동,74.2,
2019,2,24,16,성수동,74.8,
2019,2,24,17,성수동,74.1,
2019,2,24,18,성수동,75.3,
2019,2,24,19,성수동,74.2,
2019,2,24,20,성수동,74.4,
2019,2,24,21,성수동,73.4,
2019,2,24,22,성수동,72.9,
2019,2,24,23,성수동,72.4,
2019,2,24,24,성수동,71.9,
2019,2,25,1,성수동,70.8,
2019,2,25,2,성수동,69.1,
2019,2,25,3,성수동,68.3,
2019,2,25,4,성수동,67.6,
2019,2,25,5,성수동,69.2,
2019,2,25,6,성수동,71.0,
2019,2,25,7,성수동,73.4,
2019,2,25,8,성수동,75.3,
2019,2,25,9,성수동,76.2,
2019,2,25,10,성수동,75.3,
2019,2,25,11,성수동,75.4,
2019,2,25,12,성수동,75.8,
2019,2,25,13,성수동,75.0,
2019,2,25,14,성수동,74.9,
2019,2,25,15,성수동,75.2,
2019,2,25,16,성수동,75.4,
2019,2,25,17,성수동,75.0,
2019,2,25,18,성수동,75.2,
2019,2,25,19,성수동,73.4,
2019,2,25,20,성수동,74.6,
2019,2,25,21,성수동,73.8,
2019,2,25,22,성수동,73.5,
2019,2,25,23,성수동,73.3,
2019,2,25,24,성수동,72.7,
2019,2,26,1,성수동,71.4,
2019,2,26,2,성수동,70.4,
2019,2,26,3,성수동,69.6,
2019,2,26,4,성수동,68.6,
2019,2,26,5,성수동,69.1,
2019,2,26,6,성수동,71.3,
2019,2,26,7,성수동,73.5,
2019,2,26,8,성수동,75.2,
2019,2,26,9,성수동,75.7,
2019,2,26,10,성수동,75.2,
2019,2,26,11,성수동,75.7,
2019,2,26,12,성수동,75.5,
2019,2,26,13,성수동,76.2,
2019,2,26,14,성수동,74.7,
2019,2,26,15,성수동,75.3,
2019,2,26,16,성수동,74.8,
2019,2,26,17,성수동,75.5,
2019,2,26,18,성수동,74.5,
2019,2,26,19,성수동,73.8,
2019,2,26,20,성수동,74.3,
2019,2,26,21,성수동,74.6,
2019,2,26,22,성수동,73.8,
2019,2,26,23,성수동,73.9,
2019,2,26,24,성수동,73.1,
2019,2,27,1,성수동,72.6,
2019,2,27,2,성수동,71.3,
2019,2,27,3,성수동,69.1,
2019,2,27,4,성수동,69.3,
2019,2,27,5,성수동,69.3,
2019,2,27,6,성수동,70.8,
2019,2,27,7,성수동,73.1,
2019,2,27,8,성수동,74.8,
2019,2,27,9,성수동,75.1,
2019,2,27,10,성수동,75.3,
2019,2,27,11,성수동,75.0,
2019,2,27,12,성수동,75.2,
2019,2,27,13,성수동,74.9,
2019,2,27,14,성수동,75.4,
2019,2,27,15,성수동,75.9,
2019,2,27,16,성수동,75.8,
2019,2,27,17,성수동,74.8,
2019,2,27,18,성수동,74.7,
2019,2,27,19,성수동,72.8,
2019,2,27,20,성수동,74.2,
2019,2,27,21,성수동,74.1,
2019,2,27,22,성수동,74.1,
2019,2,27,23,성수동,74.9,
2019,2,27,24,성수동,73.1,
2019,2,28,1,성수동,71.9,
2019,2,28,2,성수동,70.4,
2019,2,28,3,성수동,69.0,
2019,2,28,4,성수동,68.6,
2019,2,28,5,성수동,69.1,
2019,2,28,6,성수동,70.5,
2019,2,28,7,성수동,73.0,
2019,2,28,8,성수동,74.8,
2019,2,28,9,성수동,75.5,
2019,2,28,10,성수동,75.1,
2019,2,28,11,성수동,75.1,
2019,2,28,12,성수동,76.7,
2019,2,28,13,성수동,74.9,
2019,2,28,14,성수동,74.9,
2019,2,28,15,성수동,76.1,
2019,2,28,16,성수동,75.2,
2019,2,28,17,성수동,75.1,
2019,2,28,18,성수동,75.0,
2019,2,28,19,성수동,72.8,
2019,2,28,20,성수동,73.9,
2019,2,28,21,성수동,74.4,
2019,2,28,22,성수동,74.5,
2019,2,28,23,성수동,73.9,
2019,2,28,24,성수동,73.3,
2019,3,1,1,성수동,72.7,
2019,3,1,2,성수동,71.6,
2019,3,1,3,성수동,71.2,
2019,3,1,4,성수동,70.2,
2019,3,1,5,성수동,70.2,
2019,3,1,6,성수동,70.8,
2019,3,1,7,성수동,72.0,
2019,3,1,8,성수동,73.4,
2019,3,1,9,성수동,75.5,
2019,3,1,10,성수동,76.2,
2019,3,1,11,성수동,75.1,
2019,3,1,12,성수동,76.2,
2019,3,1,13,성수동,75.7,
2019,3,1,14,성수동,74.7,
2019,3,1,15,성수동,74.3,
2019,3,1,16,성수동,74.5,
2019,3,1,17,성수동,75.9,
2019,3,1,18,성수동,74.6,
2019,3,1,19,성수동,74.6,
2019,3,1,20,성수동,73.9,
2019,3,1,21,성수동,73.9,
2019,3,1,22,성수동,73.4,
2019,3,1,23,성수동,73.6,
2019,3,1,24,성수동,71.9,
2019,3,2,1,성수동,71.5,
2019,3,2,2,성수동,71.2,
2019,3,2,3,성수동,69.7,
2019,3,2,4,성수동,69.1,
2019,3,2,5,성수동,69.1,
2019,3,2,6,성수동,70.3,
2019,3,2,7,성수동,72.4,
2019,3,2,8,성수동,73.1,
2019,3,2,9,성수동,74.6,
2019,3,2,10,성수동,75.1,
2019,3,2,11,성수동,75.5,
2019,3,2,12,성수동,74.2,
2019,3,2,13,성수동,74.6,
2019,3,2,14,성수동,75.0,
2019,3,2,15,성수동,75.5,
2019,3,2,16,성수동,75.7,
2019,3,2,17,성수동,74.9,
2019,3,2,18,성수동,74.5,
2019,3,2,19,성수동,74.1,
2019,3,2,20,성수동,73.0,
2019,3,2,21,성수동,73.1,
2019,3,2,22,성수동,74.1,
2019,3,2,23,성수동,72.7,
2019,3,2,24,성수동,71.9,
2019,3,3,1,성수동,72.3,
2019,3,3,2,성수동,70.6,
2019,3,3,3,성수동,70.8,
2019,3,3,4,성수동,68.6,
2019,3,3,5,성수동,68.2,
2019,3,3,6,성수동,68.4,
2019,3,3,7,성수동,70.2,
2019,3,3,8,성수동,71.3,
2019,3,3,9,성수동,72.4,
2019,3,3,10,성수동,76.3,
2019,3,3,11,성수동,74.6,
2019,3,3,12,성수동,74.0,
2019,3,3,13,성수동,74.1,
2019,3,3,14,성수동,73.6,
2019,3,3,15,성수동,74.4,
2019,3,3,16,성수동,73.3,
2019,3,3,17,성수동,75.0,
2019,3,3,18,성수동,74.7,
2019,3,3,19,성수동,73.8,
2019,3,3,20,성수동,72.8,
2019,3,3,21,성수동,73.3,
2019,3,3,22,성수동,71.7,
2019,3,3,23,성수동,72.2,
2019,3,3,24,성수동,70.6,
2019,3,4,1,성수동,70.5,
2019,3,4,2,성수동,68.2,
2019,3,4,3,성수동,67.1,
2019,3,4,4,성수동,66.8,
2019,3,4,5,성수동,67.4,
2019,3,4,6,성수동,70.4,
2019,3,4,7,성수동,73.0,
2019,3,4,8,성수동,75.4,
2019,3,4,9,성수동,74.8,
2019,3,4,10,성수동,75.4,
2019,3,4,11,성수동,75.6,
2019,3,4,12,성수동,74.7,
2019,3,4,13,성수동,74.4,
2019,3,4,14,성수동,74.4,
2019,3,4,15,성수동,74.6,
2019,3,4,16,성수동,74.6,
2019,3,4,17,성수동,74.9,
2019,3,4,18,성수동,74.6,
2019,3,4,19,성수동,73.5,
2019,3,4,20,성수동,74.7,
2019,3,4,21,성수동,77.4,
2019,3,4,22,성수동,73.7,
2019,3,4,23,성수동,73.3,
2019,3,4,24,성수동,73.7,
2019,3,5,1,성수동,72.1,
2019,3,5,2,성수동,70.6,
2019,3,5,3,성수동,69.9,
2019,3,5,4,성수동,69.6,
2019,3,5,5,성수동,69.6,
2019,3,5,6,성수동,70.8,
2019,3,5,7,성수동,73.2,
2019,3,5,8,성수동,75.4,
2019,3,5,9,성수동,75.2,
2019,3,5,10,성수동,75.1,
2019,3,5,11,성수동,74.7,
2019,3,5,12,성수동,74.5,
2019,3,5,13,성수동,75.0,
2019,3,5,14,성수동,75.5,
2019,3,5,15,성수동,75.1,
2019,3,5,16,성수동,75.1,
2019,3,5,17,성수동,75.7,
2019,3,5,18,성수동,76.1,
2019,3,5,19,성수동,74.3,
2019,3,5,20,성수동,74.9,
2019,3,5,21,성수동,74.6,
2019,3,5,22,성수동,74.3,
2019,3,5,23,성수동,74.0,
2019,3,5,24,성수동,72.9,
2019,3,6,1,성수동,71.5,
2019,3,6,2,성수동,70.3,
2019,3,6,3,성수동,69.0,
2019,3,6,4,성수동,69.4,
2019,3,6,5,성수동,69.1,
2019,3,6,6,성수동,70.8,
2019,3,6,7,성수동,72.9,
2019,3,6,8,성수동,75.1,
2019,3,6,9,성수동,75.7,
2019,3,6,10,성수동,75.6,
2019,3,6,11,성수동,74.5,
2019,3,6,12,성수동,75.3,
2019,3,6,13,성수동,74.9,
2019,3,6,14,성수동,74.9,
2019,3,6,15,성수동,75.8,
2019,3,6,16,성수동,-,통신장애
2019,3,6,17,성수동,73.4,
2019,3,6,18,성수동,74.5,
2019,3,6,19,성수동,74.0,
2019,3,6,20,성수동,75.3,
2019,3,6,21,성수동,74.7,
2019,3,6,22,성수동,74.3,
2019,3,6,23,성수동,74.4,
2019,3,6,24,성수동,72.8,
2019,3,7,1,성수동,71.7,
2019,3,7,2,성수동,70.9,
2019,3,7,3,성수동,70.1,
2019,3,7,4,성수동,68.6,
2019,3,7,5,성수동,69.8,
2019,3,7,6,성수동,71.5,
2019,3,7,7,성수동,73.2,
2019,3,7,8,성수동,75.0,
2019,3,7,9,성수동,75.5,
2019,3,7,10,성수동,75.1,
2019,3,7,11,성수동,75.0,
2019,3,7,12,성수동,75.0,
2019,3,7,13,성수동,75.2,
2019,3,7,14,성수동,75.0,
2019,3,7,15,성수동,75.9,
2019,3,7,16,성수동,75.1,
2019,3,7,17,성수동,76.4,
2019,3,7,18,성수동,75.3,
2019,3,7,19,성수동,75.0,
2019,3,7,20,성수동,74.7,
2019,3,7,21,성수동,74.6,
2019,3,7,22,성수동,74.5,
2019,3,7,23,성수동,74.6,
2019,3,7,24,성수동,72.8,
2019,3,8,1,성수동,74.0,
2019,3,8,2,성수동,70.8,
2019,3,8,3,성수동,69.7,
2019,3,8,4,성수동,69.2,
2019,3,8,5,성수동,69.5,
2019,3,8,6,성수동,70.7,
2019,3,8,7,성수동,73.2,
2019,3,8,8,성수동,75.1,
2019,3,8,9,성수동,76.8,
2019,3,8,10,성수동,75.4,
2019,3,8,11,성수동,74.7,
2019,3,8,12,성수동,75.2,
2019,3,8,13,성수동,75.0,
2019,3,8,14,성수동,74.9,
2019,3,8,15,성수동,75.0,
2019,3,8,16,성수동,75.3,
2019,3,8,17,성수동,75.4,
2019,3,8,18,성수동,74.9,
2019,3,8,19,성수동,74.1,
2019,3,8,20,성수동,74.2,
2019,3,8,21,성수동,74.5,
2019,3,8,22,성수동,73.9,
2019,3,8,23,성수동,73.6,
2019,3,8,24,성수동,76.6,
2019,3,9,1,성수동,72.7,
2019,3,9,2,성수동,71.4,
2019,3,9,3,성수동,71.2,
2019,3,9,4,성수동,70.2,
2019,3,9,5,성수동,71.7,
2019,3,9,6,성수동,70.7,
2019,3,9,7,성수동,72.2,
2019,3,9,8,성수동,73.5,
2019,3,9,9,성수동,75.5,
2019,3,9,10,성수동,75.6,
2019,3,9,11,성수동,76.1,
2019,3,9,12,성수동,75.2,
2019,3,9,13,성수동,75.5,
2019,3,9,14,성수동,75.2,
2019,3,9,15,성수동,75.5,
2019,3,9,16,성수동,74.8,
2019,3,9,17,성수동,74.4,
2019,3,9,18,성수동,75.1,
2019,3,9,19,성수동,74.7,
2019,3,9,20,성수동,74.0,
2019,3,9,21,성수동,73.5,
2019,3,9,22,성수동,73.8,
2019,3,9,23,성수동,73.9,
2019,3,9,24,성수동,72.5,
2019,3,10,1,성수동,71.8,
2019,3,10,2,성수동,71.0,
2019,3,10,3,성수동,70.2,
2019,3,10,4,성수동,68.4,
2019,3,10,5,성수동,68.6,
2019,3,10,6,성수동,68.9,
2019,3,10,7,성수동,70.3,
2019,3,10,8,성수동,71.4,
2019,3,10,9,성수동,72.3,
2019,3,10,10,성수동,74.4,
2019,3,10,11,성수동,74.1,
2019,3,10,12,성수동,73.5,
2019,3,10,13,성수동,76.2,
2019,3,10,14,성수동,73.6,
2019,3,10,15,성수동,74.9,
2019,3,10,16,성수동,73.9,
2019,3,10,17,성수동,75.6,
2019,3,10,18,성수동,73.4,
2019,3,10,19,성수동,73.9,
2019,3,10,20,성수동,73.2,
2019,3,10,21,성수동,74.1,
2019,3,10,22,성수동,74.4,
2019,3,10,23,성수동,72.1,
2019,3,10,24,성수동,71.0,
2019,3,11,1,성수동,70.6,
2019,3,11,2,성수동,71.0,
2019,3,11,3,성수동,66.9,
2019,3,11,4,성수동,67.2,
2019,3,11,5,성수동,68.5,
2019,3,11,6,성수동,70.8,
2019,3,11,7,성수동,73.3,
2019,3,11,8,성수동,75.4,
2019,3,11,9,성수동,75.3,
2019,3,11,10,성수동,77.5,
2019,3,11,11,성수동,77.1,
2019,3,11,12,성수동,74.8,
2019,3,11,13,성수동,75.2,
2019,3,11,14,성수동,75.0,
2019,3,11,15,성수동,75.4,
2019,3,11,16,성수동,75.6,
2019,3,11,17,성수동,75.2,
2019,3,11,18,성수동,75.2,
2019,3,11,19,성수동,74.5,
2019,3,11,20,성수동,74.9,
2019,3,11,21,성수동,74.2,
2019,3,11,22,성수동,73.9,
2019,3,11,23,성수동,74.0,
2019,3,11,24,성수동,73.0,
2019,3,12,1,성수동,72.3,
2019,3,12,2,성수동,69.7,
2019,3,12,3,성수동,69.7,
2019,3,12,4,성수동,69.0,
2019,3,12,5,성수동,69.3,
2019,3,12,6,성수동,70.6,
2019,3,12,7,성수동,73.4,
2019,3,12,8,성수동,75.2,
2019,3,12,9,성수동,75.7,
2019,3,12,10,성수동,75.4,
2019,3,12,11,성수동,75.1,
2019,3,12,12,성수동,75.4,
2019,3,12,13,성수동,75.7,
2019,3,12,14,성수동,75.4,
2019,3,12,15,성수동,75.7,
2019,3,12,16,성수동,75.1,
2019,3,12,17,성수동,74.9,
2019,3,12,18,성수동,75.4,
2019,3,12,19,성수동,74.7,
2019,3,12,20,성수동,75.3,
2019,3,12,21,성수동,74.4,
2019,3,12,22,성수동,73.8,
2019,3,12,23,성수동,73.8,
2019,3,12,24,성수동,72.6,
2019,3,13,1,성수동,72.1,
2019,3,13,2,성수동,71.7,
2019,3,13,3,성수동,69.4,
2019,3,13,4,성수동,68.5,
2019,3,13,5,성수동,69.3,
2019,3,13,6,성수동,70.6,
2019,3,13,7,성수동,73.8,
2019,3,13,8,성수동,75.1,
2019,3,13,9,성수동,75.3,
2019,3,13,10,성수동,75.1,
2019,3,13,11,성수동,75.4,
2019,3,13,12,성수동,74.6,
2019,3,13,13,성수동,75.3,
2019,3,13,14,성수동,74.5,
2019,3,13,15,성수동,75.2,
2019,3,13,16,성수동,75.0,
2019,3,13,17,성수동,75.2,
2019,3,13,18,성수동,74.9,
2019,3,13,19,성수동,74.2,
2019,3,13,20,성수동,75.5,
2019,3,13,21,성수동,74.7,
2019,3,13,22,성수동,75.0,
2019,3,13,23,성수동,74.3,
2019,3,13,24,성수동,72.7,
2019,3,14,1,성수동,72.0,
2019,3,14,2,성수동,70.8,
2019,3,14,3,성수동,69.2,
2019,3,14,4,성수동,68.4,
2019,3,14,5,성수동,70.0,
2019,3,14,6,성수동,71.3,
2019,3,14,7,성수동,73.8,
2019,3,14,8,성수동,75.7,
2019,3,14,9,성수동,75.4,
2019,3,14,10,성수동,74.7,
2019,3,14,11,성수동,75.4,
2019,3,14,12,성수동,75.0,
2019,3,14,13,성수동,74.9,
2019,3,14,14,성수동,74.5,
2019,3,14,15,성수동,75.0,
2019,3,14,16,성수동,75.8,
2019,3,14,17,성수동,74.9,
2019,3,14,18,성수동,75.4,
2019,3,14,19,성수동,73.7,
2019,3,14,20,성수동,74.3,
2019,3,14,21,성수동,74.7,
2019,3,14,22,성수동,74.2,
2019,3,14,23,성수동,74.1,
2019,3,14,24,성수동,72.9,
2019,3,15,1,성수동,72.3,
2019,3,15,2,성수동,71.2,
2019,3,15,3,성수동,69.6,
2019,3,15,4,성수동,69.6,
2019,3,15,5,성수동,70.1,
2019,3,15,6,성수동,71.1,
2019,3,15,7,성수동,73.6,
2019,3,15,8,성수동,75.3,
2019,3,15,9,성수동,75.8,
2019,3,15,10,성수동,75.0,
2019,3,15,11,성수동,75.0,
2019,3,15,12,성수동,75.7,
2019,3,15,13,성수동,74.6,
2019,3,15,14,성수동,74.7,
2019,3,15,15,성수동,75.6,
2019,3,15,16,성수동,76.0,
2019,3,15,17,성수동,75.4,
2019,3,15,18,성수동,77.3,
2019,3,15,19,성수동,74.5,
2019,3,15,20,성수동,75.0,
2019,3,15,21,성수동,77.0,
2019,3,15,22,성수동,76.7,
2019,3,15,23,성수동,76.0,
2019,3,15,24,성수동,74.8,
2019,3,16,1,성수동,74.6,
2019,3,16,2,성수동,73.2,
2019,3,16,3,성수동,73.4,
2019,3,16,4,성수동,71.5,
2019,3,16,5,성수동,71.7,
2019,3,16,6,성수동,72.3,
2019,3,16,7,성수동,73.9,
2019,3,16,8,성수동,74.7,
2019,3,16,9,성수동,75.8,
2019,3,16,10,성수동,77.1,
2019,3,16,11,성수동,77.7,
2019,3,16,12,성수동,76.9,
2019,3,16,13,성수동,76.2,
2019,3,16,14,성수동,76.2,
2019,3,16,15,성수동,75.6,
2019,3,16,16,성수동,76.0,
2019,3,16,17,성수동,76.7,
2019,3,16,18,성수동,76.7,
2019,3,16,19,성수동,75.6,
2019,3,16,20,성수동,75.4,
2019,3,16,21,성수동,75.7,
2019,3,16,22,성수동,74.6,
2019,3,16,23,성수동,75.4,
2019,3,16,24,성수동,74.7,
2019,3,17,1,성수동,72.9,
2019,3,17,2,성수동,72.0,
2019,3,17,3,성수동,71.0,
2019,3,17,4,성수동,69.5,
2019,3,17,5,성수동,71.6,
2019,3,17,6,성수동,70.2,
2019,3,17,7,성수동,71.5,
2019,3,17,8,성수동,72.7,
2019,3,17,9,성수동,73.0,
2019,3,17,10,성수동,73.0,
2019,3,17,11,성수동,69.8,
2019,3,17,12,성수동,71.3,
2019,3,17,13,성수동,73.3,
2019,3,17,14,성수동,74.5,
2019,3,17,15,성수동,75.2,
2019,3,17,16,성수동,75.6,
2019,3,17,17,성수동,74.8,
2019,3,17,18,성수동,74.9,
2019,3,17,19,성수동,74.0,
2019,3,17,20,성수동,73.9,
2019,3,17,21,성수동,74.3,
2019,3,17,22,성수동,73.2,
2019,3,17,23,성수동,74.0,
2019,3,17,24,성수동,72.8,
2019,3,18,1,성수동,71.5,
2019,3,18,2,성수동,69.2,
2019,3,18,3,성수동,69.2,
2019,3,18,4,성수동,70.6,
2019,3,18,5,성수동,69.2,
2019,3,18,6,성수동,70.5,
2019,3,18,7,성수동,74.2,
2019,3,18,8,성수동,75.9,
2019,3,18,9,성수동,76.4,
2019,3,18,10,성수동,74.9,
2019,3,18,11,성수동,75.2,
2019,3,18,12,성수동,75.2,
2019,3,18,13,성수동,74.5,
2019,3,18,14,성수동,75.1,
2019,3,18,15,성수동,74.7,
2019,3,18,16,성수동,75.2,
2019,3,18,17,성수동,75.2,
2019,3,18,18,성수동,75.3,
2019,3,18,19,성수동,77.0,
2019,3,18,20,성수동,74.9,
2019,3,18,21,성수동,74.4,
2019,3,18,22,성수동,74.3,
2019,3,18,23,성수동,73.9,
2019,3,18,24,성수동,72.2,
2019,3,19,1,성수동,71.6,
2019,3,19,2,성수동,71.2,
2019,3,19,3,성수동,69.9,
2019,3,19,4,성수동,70.1,
2019,3,19,5,성수동,70.2,
2019,3,19,6,성수동,71.2,
2019,3,19,7,성수동,74.1,
2019,3,19,8,성수동,74.9,
2019,3,19,9,성수동,75.7,
2019,3,19,10,성수동,75.4,
2019,3,19,11,성수동,75.0,
2019,3,19,12,성수동,75.4,
2019,3,19,13,성수동,75.1,
2019,3,19,14,성수동,75.0,
2019,3,19,15,성수동,75.4,
2019,3,19,16,성수동,75.2,
2019,3,19,17,성수동,74.9,
2019,3,19,18,성수동,75.5,
2019,3,19,19,성수동,74.5,
2019,3,19,20,성수동,75.0,
2019,3,19,21,성수동,74.7,
2019,3,19,22,성수동,74.1,
2019,3,19,23,성수동,73.7,
2019,3,19,24,성수동,72.9,
2019,3,20,1,성수동,72.0,
2019,3,20,2,성수동,70.8,
2019,3,20,3,성수동,73.6,
2019,3,20,4,성수동,72.2,
2019,3,20,5,성수동,69.7,
2019,3,20,6,성수동,71.0,
2019,3,20,7,성수동,73.4,
2019,3,20,8,성수동,75.3,
2019,3,20,9,성수동,75.3,
2019,3,20,10,성수동,74.9,
2019,3,20,11,성수동,74.8,
2019,3,20,12,성수동,75.4,
2019,3,20,13,성수동,74.3,
2019,3,20,14,성수동,75.0,
2019,3,20,15,성수동,75.0,
2019,3,20,16,성수동,77.2,
2019,3,20,17,성수동,78.2,
2019,3,20,18,성수동,78.0,
2019,3,20,19,성수동,76.5,
2019,3,20,20,성수동,78.1,
2019,3,20,21,성수동,79.0,
2019,3,20,22,성수동,79.0,
2019,3,20,23,성수동,77.7,
2019,3,20,24,성수동,75.7,
2019,3,21,1,성수동,73.8,
2019,3,21,2,성수동,73.0,
2019,3,21,3,성수동,72.8,
2019,3,21,4,성수동,71.5,
2019,3,21,5,성수동,72.5,
2019,3,21,6,성수동,74.2,
2019,3,21,7,성수동,75.4,
2019,3,21,8,성수동,76.9,
2019,3,21,9,성수동,77.0,
2019,3,21,10,성수동,76.3,
2019,3,21,11,성수동,75.6,
2019,3,21,12,성수동,76.3,
2019,3,21,13,성수동,76.2,
2019,3,21,14,성수동,75.9,
2019,3,21,15,성수동,76.3,
2019,3,21,16,성수동,76.4,
2019,3,21,17,성수동,77.0,
2019,3,21,18,성수동,76.5,
2019,3,21,19,성수동,76.3,
2019,3,21,20,성수동,75.9,
2019,3,21,21,성수동,75.7,
2019,3,21,22,성수동,75.1,
2019,3,21,23,성수동,75.1,
2019,3,21,24,성수동,74.6,
2019,3,22,1,성수동,73.0,
2019,3,22,2,성수동,72.3,
2019,3,22,3,성수동,71.7,
2019,3,22,4,성수동,70.3,
2019,3,22,5,성수동,70.9,
2019,3,22,6,성수동,72.0,
2019,3,22,7,성수동,74.1,
2019,3,22,8,성수동,76.0,
2019,3,22,9,성수동,76.4,
2019,3,22,10,성수동,75.9,
2019,3,22,11,성수동,75.6,
2019,3,22,12,성수동,75.6,
2019,3,22,13,성수동,75.1,
2019,3,22,14,성수동,75.1,
2019,3,22,15,성수동,75.2,
2019,3,22,16,성수동,75.6,
2019,3,22,17,성수동,75.3,
2019,3,22,18,성수동,74.9,
2019,3,22,19,성수동,73.7,
2019,3,22,20,성수동,74.7,
2019,3,22,21,성수동,74.7,
2019,3,22,22,성수동,74.7,
2019,3,22,23,성수동,74.9,
2019,3,22,24,성수동,74.0,
2019,3,23,1,성수동,73.7,
2019,3,23,2,성수동,73.3,
2019,3,23,3,성수동,72.1,
2019,3,23,4,성수동,71.3,
2019,3,23,5,성수동,70.6,
2019,3,23,6,성수동,71.3,
2019,3,23,7,성수동,73.1,
2019,3,23,8,성수동,74.0,
2019,3,23,9,성수동,75.1,
2019,3,23,10,성수동,77.2,
2019,3,23,11,성수동,75.4,
2019,3,23,12,성수동,75.3,
2019,3,23,13,성수동,77.7,
2019,3,23,14,성수동,78.3,
2019,3,23,15,성수동,77.9,
2019,3,23,16,성수동,76.6,
2019,3,23,17,성수동,76.0,
2019,3,23,18,성수동,76.3,
2019,3,23,19,성수동,76.2,
2019,3,23,20,성수동,76.6,
2019,3,23,21,성수동,74.5,
2019,3,23,22,성수동,74.2,
2019,3,23,23,성수동,74.0,
2019,3,23,24,성수동,73.5,
2019,3,24,1,성수동,72.9,
2019,3,24,2,성수동,71.6,
2019,3,24,3,성수동,70.7,
2019,3,24,4,성수동,69.6,
2019,3,24,5,성수동,70.0,
2019,3,24,6,성수동,69.5,
2019,3,24,7,성수동,71.2,
2019,3,24,8,성수동,72.6,
2019,3,24,9,성수동,74.5,
2019,3,24,10,성수동,75.4,
2019,3,24,11,성수동,76.4,
2019,3,24,12,성수동,76.7,
2019,3,24,13,성수동,74.8,
2019,3,24,14,성수동,75.1,
2019,3,24,15,성수동,75.4,
2019,3,24,16,성수동,75.3,
2019,3,24,17,성수동,75.0,
2019,3,24,18,성수동,74.4,
2019,3,24,19,성수동,75.4,
2019,3,24,20,성수동,75.3,
2019,3,24,21,성수동,74.8,
2019,3,24,22,성수동,74.2,
2019,3,24,23,성수동,72.5,
2019,3,24,24,성수동,72.1,
2019,3,25,1,성수동,71.0,
2019,3,25,2,성수동,69.5,
2019,3,25,3,성수동,68.0,
2019,3,25,4,성수동,68.3,
2019,3,25,5,성수동,69.4,
2019,3,25,6,성수동,71.2,
2019,3,25,7,성수동,73.9,
2019,3,25,8,성수동,76.0,
2019,3,25,9,성수동,75.6,
2019,3,25,10,성수동,75.5,
2019,3,25,11,성수동,75.6,
2019,3,25,12,성수동,75.3,
2019,3,25,13,성수동,75.0,
2019,3,25,14,성수동,75.5,
2019,3,25,15,성수동,76.0,
2019,3,25,16,성수동,76.0,
2019,3,25,17,성수동,76.5,
2019,3,25,18,성수동,75.7,
2019,3,25,19,성수동,75.8,
2019,3,25,20,성수동,74.9,
2019,3,25,21,성수동,75.1,
2019,3,25,22,성수동,74.5,
2019,3,25,23,성수동,74.3,
2019,3,25,24,성수동,74.4,
2019,3,26,1,성수동,72.7,
2019,3,26,2,성수동,71.2,
2019,3,26,3,성수동,69.0,
2019,3,26,4,성수동,69.0,
2019,3,26,5,성수동,69.3,
2019,3,26,6,성수동,71.4,
2019,3,26,7,성수동,73.9,
2019,3,26,8,성수동,75.4,
2019,3,26,9,성수동,75.4,
2019,3,26,10,성수동,76.6,
2019,3,26,11,성수동,74.7,
2019,3,26,12,성수동,75.4,
2019,3,26,13,성수동,75.2,
2019,3,26,14,성수동,75.4,
2019,3,26,15,성수동,75.3,
2019,3,26,16,성수동,75.1,
2019,3,26,17,성수동,75.2,
2019,3,26,18,성수동,75.2,
2019,3,26,19,성수동,75.1,
2019,3,26,20,성수동,75.0,
2019,3,26,21,성수동,74.6,
2019,3,26,22,성수동,74.6,
2019,3,26,23,성수동,74.8,
2019,3,26,24,성수동,72.8,
2019,3,27,1,성수동,71.9,
2019,3,27,2,성수동,71.5,
2019,3,27,3,성수동,70.0,
2019,3,27,4,성수동,71.2,
2019,3,27,5,성수동,69.4,
2019,3,27,6,성수동,70.8,
2019,3,27,7,성수동,73.7,
2019,3,27,8,성수동,75.4,
2019,3,27,9,성수동,75.3,
2019,3,27,10,성수동,75.0,
2019,3,27,11,성수동,74.7,
2019,3,27,12,성수동,74.7,
2019,3,27,13,성수동,74.8,
2019,3,27,14,성수동,75.5,
2019,3,27,15,성수동,75.0,
2019,3,27,16,성수동,74.9,
2019,3,27,17,성수동,75.4,
2019,3,27,18,성수동,75.1,
2019,3,27,19,성수동,74.4,
2019,3,27,20,성수동,74.8,
2019,3,27,21,성수동,74.2,
2019,3,27,22,성수동,74.1,
2019,3,27,23,성수동,74.3,
2019,3,27,24,성수동,73.1,
2019,3,28,1,성수동,71.9,
2019,3,28,2,성수동,71.0,
2019,3,28,3,성수동,69.8,
2019,3,28,4,성수동,69.3,
2019,3,28,5,성수동,69.2,
2019,3,28,6,성수동,71.3,
2019,3,28,7,성수동,73.8,
2019,3,28,8,성수동,75.5,
2019,3,28,9,성수동,75.5,
2019,3,28,10,성수동,75.7,
2019,3,28,11,성수동,75.4,
